policy,sigma_km,maneuver,pair_id,rso_id,delta_v_magnitude_mps,delta_v_radial_mps,delta_v_transverse_mps,delta_v_normal_mps,burn_time_seconds,seconds_after_burn,final_trace_maneuver,final_trace_control,final_trace_change,final_error_maneuver_km,final_error_control_km,final_nominal_truth_offset_km,reacquired,reacquisition_time_seconds,post_maneuver_observation_count
advanced_greedy,0,random,seed_055,42,1.951050236,0.2125035063,1.053316527,1.628485055,2037.35606,3362.64394,0.0112996027,0.01129334159,6.261117259e-06,6.004832745,0.006077917758,6.527617455,True,652.9939699,113
advanced_greedy,0,random,seed_055,43,1.670649532,-0.8653639831,-1.396930761,0.3013295287,884.1159844,4515.884016,0.01019263424,0.01022623175,-3.359750798e-05,1.840311885,0.03221432492,7.668402195,True,3635.384095,63
advanced_greedy,0,random,seed_055,48,1.845867219,0.4518462311,1.755870986,-0.3463781944,4679.836697,720.1633025,0.01100747984,0.01100747984,0,1.342091441,0,1.342091441,False,nan,0
advanced_greedy,0,random,seed_055,51,39.12427635,1.5429455,25.76246879,29.40448131,4180.44153,1219.55847,0.006361502353,0.006361502353,0,47.96404266,0.07657250762,47.95301819,False,nan,0
advanced_greedy,0,random,seed_055,53,5.163335783,-2.316343468,-4.001846965,-2.297783761,1902.59863,3497.40137,0.01077142456,0.01077142456,0,18.09370995,0.08692855388,18.07269859,False,nan,0
advanced_greedy,0,random,seed_055,56,24.60194368,-8.614210972,-16.50452402,16.08265181,2525.397655,2874.602345,0.01013655558,0.01014387752,-7.321938008e-06,46.63954926,0.03119127452,70.59259033,True,2674.752437,24
advanced_greedy,0,random,seed_055,65,44.09557504,-18.71147082,-39.68234607,4.428544696,3623.166399,1776.833601,0.03321196056,0.03321196056,0,78.6160202,0,78.6160202,False,nan,0
advanced_greedy,0,random,seed_055,66,3.426698354,-0.2353137695,-3.417373005,0.09192816247,4278.236558,1121.763442,0.00978775171,0.00978775171,0,3.850438833,0.01389452349,3.86369586,False,nan,0
advanced_greedy,0,random,seed_055,69,39.35477781,-5.247631346,2.954491408,38.89128286,2906.852252,2493.147748,0.01365588152,0.01365588152,0,97.8578186,0,97.8578186,False,nan,0
advanced_greedy,0,random,seed_055,70,2.951396735,1.973618852,1.510752889,1.59160203,4289.06507,1110.93493,0.002984128992,0.002984128992,0,3.281397104,0.06242794916,3.301465988,False,nan,0
advanced_greedy,0,random,seed_055,72,1.545932889,0.05029477571,1.496350058,-0.3851174328,867.4422037,4532.557796,0.03614658129,0.03614658129,0,6.897737026,0,6.897737026,False,nan,0
advanced_greedy,0,random,seed_055,77,4.450200715,-2.152889884,3.893758077,0.08944044216,3972.42596,1427.57404,0.01220192461,0.01220192461,0,6.467018604,0.1144686565,6.381043434,False,nan,0
advanced_greedy,0,random,seed_055,78,23.53547293,21.96269883,5.146847679,-6.713293139,1289.798938,4110.201062,0.009419690022,0.009419690022,0,98.52032471,0.1295454204,98.63943481,False,nan,0
advanced_greedy,0,random,seed_055,91,1.324100009,-1.179054337,-0.3681259529,-0.4770272387,2084.797643,3315.202357,0.03234449323,0.03234449323,0,4.486766815,0,4.486766815,False,nan,0
advanced_greedy,0,random,seed_055,98,1.524166395,-0.5692325372,0.713212822,1.220813248,2451.596451,2948.403549,0.01549587965,0.01549587965,0,4.482915878,0,4.482915878,False,nan,0
advanced_greedy,0,random,seed_055,99,10.16609868,-6.18184095,-2.736901394,-7.592349804,1924.725482,3475.274518,0.00724099329,0.00724099329,0,30.49600029,0.04537617043,35.51904678,True,3396.874617,1
advanced_greedy,0,random,seed_056,3,20.2948127,11.34122121,-1.447681605,-16.76783653,1426.53733,3973.46267,0.00462498109,0.00462498109,0,67.48804474,0.1622941345,80.63896179,True,2641.312731,1
advanced_greedy,0,random,seed_056,4,16.74583719,-0.1104419455,-16.3584665,-3.579307124,4749.509079,650.4909211,0.00941014236,0.00941014236,0,11.05104828,0.08913008869,10.99683094,False,nan,0
advanced_greedy,0,random,seed_056,9,70.69056991,-38.61904552,-58.74791497,7.376210654,2627.114003,2772.885997,0.01002686755,0.01002686755,0,197.0994415,0.09589280933,197.0804291,False,nan,0
advanced_greedy,0,random,seed_056,15,68.08542446,33.99920783,58.2430142,9.350411113,1667.917767,3732.082233,0.01283031727,0.01283031727,0,256.2652893,0.1268159598,256.3426208,False,nan,0
advanced_greedy,0,random,seed_056,16,7.790918732,-0.4765588744,5.634513477,-5.359436929,1190.97209,4209.02791,0.02884790105,0.02884790105,0,32.44229126,0,32.44229126,False,nan,0
advanced_greedy,0,random,seed_056,23,3.731906474,2.541860545,1.22117004,-2.444343395,3369.908177,2030.091823,0.009777385984,0.009777385984,0,8.622631073,7.197727203,7.614675045,False,nan,0
advanced_greedy,0,random,seed_056,30,1.900207857,-1.015834739,1.60556138,-0.03228525883,4764.167606,635.8323936,0.007762885472,0.007762885472,0,1.226318717,0.06706290692,1.220844269,False,nan,0
advanced_greedy,0,random,seed_056,31,1.203348919,1.073947672,0.1726746605,0.5146537491,3483.709918,1916.290082,0.01045219951,0.01045219951,0,2.242150068,0.1010090709,2.322755337,False,nan,0
advanced_greedy,0,random,seed_056,33,5.134012793,-3.938315581,1.853155497,2.722787625,3704.261626,1695.738374,0.01397139487,0.01397139487,0,8.927819252,0.2034032792,8.755832672,False,nan,0
advanced_greedy,0,random,seed_056,34,8.015099306,-7.655822457,-0.9313530354,2.182379645,4129.524119,1270.475881,0.01561968528,0.01561968528,0,10.26079369,0,10.26079369,False,nan,0
advanced_greedy,0,random,seed_056,42,57.37690202,26.06743766,-51.11065825,-0.5460700983,2464.84623,2935.15377,0.01416664391,0.01416664391,0,167.1401978,0.0334826,167.1067963,False,nan,0
advanced_greedy,0,random,seed_056,46,69.93449293,-16.98110988,6.873123926,-67.49248385,2240.147068,3159.852932,0.01293979515,0.01293979515,0,218.0589447,0,218.0589447,False,nan,0
advanced_greedy,0,random,seed_056,53,60.24346006,-28.87631831,-52.69276619,4.348000891,2219.047925,3180.952075,0.001137205442,0.001137205442,0,138.5229492,0.09005250037,192.3210144,True,1121.452128,1
advanced_greedy,0,random,seed_056,54,79.68969504,11.48408686,-72.3206229,-31.4370919,4519.494578,880.5054222,0.02194490057,0.02194490057,0,70.63127136,0,70.63127136,False,nan,0
advanced_greedy,0,random,seed_056,74,9.844419668,-2.471225424,-8.088848255,-5.037477287,2976.531967,2423.468033,0.00422126134,0.00422126134,0,23.78778076,0.1318483055,23.84433746,False,nan,0
advanced_greedy,0,random,seed_056,76,39.42525841,-4.186862149,35.20517774,17.24577185,830.037317,4569.962683,0.008161756079,0.008161756079,0,176.8806152,0.1204745844,176.8534393,False,nan,0
advanced_greedy,0,random,seed_056,79,21.99959079,-2.204226262,-20.6585152,-7.235269947,3865.890023,1534.109977,0.004013212373,0.004013212373,0,33.84731674,0.07060150057,33.81509399,False,nan,0
advanced_greedy,0,random,seed_056,81,25.27725904,6.327546958,3.648288037,-24.1990076,2847.807686,2552.192314,0.01189362854,0.01189362854,0,64.13986969,0.05181342363,64.42160797,True,2555.642398,1
advanced_greedy,0,random,seed_056,82,3.142077699,-0.688511452,0.009194642549,-3.065700525,4605.271665,794.7283353,0.01105790758,0.01105790758,0,2.516106129,0,2.516106129,False,nan,0
advanced_greedy,0,random,seed_056,99,4.081831216,3.999971643,0.360481208,0.7291270327,3600.425965,1799.574035,0.004296090442,0.004296090442,0,7.444200993,0.06503690034,7.480303288,False,nan,0
advanced_greedy,0,random,seed_057,6,13.38610596,3.953095315,-12.34708617,3.333216654,4024.189492,1375.810508,0.0235023177,0.0235023177,-9.36750677e-16,18.46384811,0,18.46384811,False,nan,0
advanced_greedy,0,random,seed_057,8,9.04212208,-3.560057224,-7.614019764,-3.333566752,1910.901874,3489.098126,0.01214335719,0.01214335719,-9.315465066e-16,31.51391792,0,31.51391792,False,nan,0
advanced_greedy,0,random,seed_057,10,4.910489623,3.09140197,1.064221175,3.663819794,1885.873583,3514.126417,0.009362891181,0.009362338726,5.524550442e-07,14.79004669,0.03584039211,17.32494545,True,1300.826466,16
advanced_greedy,0,random,seed_057,15,53.72362767,36.98005557,-31.6971315,22.67146917,1479.082957,3920.917043,0.01640928008,0.01640928008,-9.40220124e-16,211.2724609,0,211.2724609,False,nan,0
advanced_greedy,0,random,seed_057,21,41.90756703,33.93478777,23.65169439,-6.728425199,3247.709652,2152.290348,0.01810800841,0.01810800841,-9.40220124e-16,91.0350647,0,91.0350647,False,nan,0
advanced_greedy,0,random,seed_057,32,59.24897856,29.53239571,-51.00245591,-6.085109359,3945.647535,1454.352465,0.032389527,0.032389527,-9.298117831e-16,86.3519516,0,86.3519516,False,nan,0
advanced_greedy,0,random,seed_057,37,16.74857856,11.40074479,-2.058356066,-12.09549802,1942.005683,3457.994317,0.01000112175,0.01000447467,-3.352919297e-06,41.5240097,0.02014212497,58.33802032,True,2388.694392,66
advanced_greedy,0,random,seed_057,43,9.302785751,1.002143243,9.248615934,0.02519812357,1568.744197,3831.255803,0.008467548444,0.008467548444,-9.350159536e-16,35.0532074,0.076610744,35.10817337,False,nan,0
advanced_greedy,0,random,seed_057,47,14.65178764,0.1119628961,14.06303184,-4.110167977,2030.665721,3369.334279,0.024316291,0.024316291,-9.40220124e-16,49.11283112,0,49.11283112,False,nan,0
advanced_greedy,0,random,seed_057,49,9.779582048,-1.829802907,8.389094233,4.681361373,3044.264563,2355.735437,0.02027310199,0.02027310199,-9.36750677e-16,22.93343163,0,22.93343163,False,nan,0
advanced_greedy,0,random,seed_057,62,97.79126235,-7.013905439,97.36789632,-5.781772064,3294.481202,2105.518798,0.01051433261,0.01051433261,-9.332812301e-16,205.3712921,0.04807288572,205.3233337,False,nan,0
advanced_greedy,0,random,seed_057,63,1.353292458,-0.69421804,-0.2634543479,-1.131394537,3538.30687,1861.69313,0.01417440402,0.01417440402,-9.263423362e-16,2.52542901,0,2.52542901,False,nan,0
advanced_greedy,0,random,seed_057,69,4.93229804,0.4082905159,4.370878032,-2.24861914,1425.946969,3974.053031,0.0150723526,0.0150723526,-9.36750677e-16,19.44396973,0.1148232892,19.43448639,False,nan,0
advanced_greedy,0,random,seed_057,81,18.72772371,-9.66382414,15.84235772,-2.521475825,3449.582563,1950.417437,0.01739224815,0.01739224815,-9.298117831e-16,36.7640152,0.1728509516,36.60173035,False,nan,0
advanced_greedy,0,random,seed_057,82,54.69533076,45.01223112,0.1566123854,31.0717513,4508.050897,891.9491033,0.01009231864,0.01009231864,-9.332812301e-16,49.0316658,0.1908299923,49.14007568,False,nan,0
advanced_greedy,0,random,seed_057,83,38.54132796,-25.20407231,28.43907508,6.434882156,3478.908833,1921.091167,0.01049626526,0.01049626526,-9.332812301e-16,74.35617828,0.08952444047,74.28369904,False,nan,0
advanced_greedy,0,random,seed_057,90,9.967172116,7.978772382,2.084629515,5.598038142,1146.243164,4253.756836,0.02536354889,0.02536354889,-9.36750677e-16,43.03641891,0,43.03641891,False,nan,0
advanced_greedy,0,random,seed_057,91,1.916195473,0.9377953096,1.264356936,1.092587107,2055.353721,3344.646279,0.004622296307,0.004622296307,-9.332812301e-16,6.381455421,0.1013564989,6.419378757,False,nan,0
advanced_greedy,0,random,seed_057,95,4.73818043,0.6198020104,-4.296802574,-1.89833793,2072.468615,3327.531385,0.008835965026,0.00883769434,-1.729313794e-06,8.038736343,0.0410049744,15.63842773,True,2410.031467,3
advanced_greedy,0,random,seed_057,96,1.101385326,-0.3140765868,-0.1819246015,1.039860073,4190.891215,1209.108785,0.01002996068,0.01002996068,-9.315465066e-16,1.367582798,0.1787324697,1.33473742,False,nan,0
advanced_greedy,0,random,seed_058,11,63.33230967,-33.36186729,-45.20828861,-29.22632206,4424.41017,975.5898302,0.01466192167,0.01466192167,-4.551740929e-14,62.07888412,0,62.07888412,False,nan,0
advanced_greedy,0,random,seed_058,14,37.46927643,-24.70044243,27.7379321,4.943879352,4080.740733,1319.259267,0.007628686191,0.007628686191,-4.556077737e-14,49.81275558,0.1908393204,49.6235733,False,nan,0
advanced_greedy,0,random,seed_058,16,4.163764113,-0.222094918,-4.034825833,1.003885419,759.532323,4640.467677,0.01062746993,0.01062746993,-4.557292044e-14,11.58447075,0.1800227314,18.94701385,True,2238.567723,1
advanced_greedy,0,random,seed_058,21,24.05574475,14.15051924,-2.331136211,19.31340117,3306.026489,2093.973511,0.009655173313,0.009655173313,-4.55555732e-14,50.45189285,0.06982436776,50.48756027,False,nan,0
advanced_greedy,0,random,seed_058,27,3.033040074,0.4100786836,2.989774069,-0.3040042397,1230.666835,4169.333165,0.006762473283,0.006762473283,-2.532002386e-14,3.420211554,0.03545891121,12.52484989,True,4164.383247,1
advanced_greedy,0,random,seed_058,38,6.320511313,4.509638423,-4.060090778,-1.76852691,2126.678425,3273.321575,0.0132057814,0.0132057814,-4.554516486e-14,20.76364708,0,20.76364708,False,nan,0
advanced_greedy,0,random,seed_058,45,1.32972003,0.7155670966,1.004047047,0.4980046345,2563.001055,2836.998945,0.01260174665,0.01260201758,-2.709276463e-07,2.943762541,0.005127267446,3.782334805,True,635.798987,52
advanced_greedy,0,random,seed_058,46,41.66573776,34.96997398,21.20248706,7.974281496,2581.500916,2818.499084,0.003970832981,0.003970832981,-4.55625121e-14,118.2928772,0.09388290346,118.3694916,False,nan,0
advanced_greedy,0,random,seed_058,49,1.947623433,-0.6415143139,-1.698961066,-0.703724177,1282.834923,4117.165077,0.002590269517,0.002590525753,-2.562355101e-07,4.06134367,0.07507180423,7.983971119,True,2974.715141,1
advanced_greedy,0,random,seed_058,54,3.66820905,0.5019281612,1.306101232,3.390859084,2860.970045,2539.029955,0.01084724294,0.01084724294,-4.55330218e-14,9.260540962,0.09241119027,9.261498451,False,nan,0
advanced_greedy,0,random,seed_058,56,38.26577017,-10.6649565,36.54604663,-3.86190958,741.472433,4658.527567,0.00759351016,0.007593510161,-4.556424682e-14,61.02622223,0.1126352102,172.5532837,True,3117.577628,1
advanced_greedy,0,random,seed_058,58,6.783830266,-5.729791868,-2.599594102,-2.53612869,1855.108265,3544.891735,0.008317369897,0.008317369897,-4.554863431e-14,24.51377106,0.06692834198,24.4677124,False,nan,0
advanced_greedy,0,random,seed_058,62,50.55856287,13.40245257,15.08296236,46.35781262,796.4739598,4603.52604,0.00891358784,0.00891358784,-4.557118571e-14,225.7336121,0.138086006,225.7762299,False,nan,0
advanced_greedy,0,random,seed_058,73,71.89826573,6.135591077,-43.03041028,57.27214792,3477.471747,1922.528253,0.01294930274,0.01294930274,-4.555904265e-14,138.0609436,0.132687971,138.104187,False,nan,0
advanced_greedy,0,random,seed_058,74,1.508832518,0.9939726357,-1.116959236,-0.2024747675,3136.482253,2263.517747,0.001716692302,0.001716692302,-4.556186158e-14,3.331574202,0.1359490156,3.422119617,False,nan,0
advanced_greedy,0,random,seed_058,75,1.419681817,1.161679718,-0.5175933758,-0.6309467409,1430.601164,3969.398836,0.0120627844,0.01205952839,3.256010258e-06,2.520931721,0.0602559261,5.681994438,True,2784.398906,100
advanced_greedy,0,random,seed_058,80,11.71171566,10.56295363,3.900488131,3.220944984,3937.062009,1462.937991,0.009644987835,0.009644987836,-4.55850635e-14,17.17194366,0.08163590729,17.23535728,False,nan,0
advanced_greedy,0,random,seed_058,84,1.456871062,0.6948348946,-0.18243331,1.267436723,4077.657685,1322.342315,0.007004357321,0.007004357321,-4.555991001e-14,1.932478309,0,1.932478309,False,nan,0
advanced_greedy,0,random,seed_058,95,24.6078606,-20.50411826,-4.833451209,12.71871405,2320.496755,3079.503245,0.01066740783,0.01066740783,-4.557465516e-14,76.87091064,0.08202888817,76.80017853,False,nan,0
advanced_greedy,0,random,seed_058,98,65.93700232,33.39491583,56.72016265,-3.910373367,954.5951615,4445.404838,0.01046402536,0.01142217061,-0.0009581452453,169.9578857,0.04490984604,294.5266113,True,2927.1049,6
advanced_greedy,0,random,seed_059,3,4.308711551,2.876045518,-1.057192134,3.029142155,3972.964157,1427.035843,0.01211536904,0.01211536904,0,6.188575745,0,6.188575745,False,nan,0
advanced_greedy,0,random,seed_059,7,17.61674509,-6.827575854,15.35799423,5.278818865,2566.628979,2833.371021,0.01020346154,0.01020346154,0,49.97164536,0.1256509274,49.89764023,False,nan,0
advanced_greedy,0,random,seed_059,22,5.694358498,0.3510817449,2.382437796,-5.160082408,1420.409905,3979.590095,0.01158401375,0.01158401375,0,22.3758812,0.09142495692,22.37369156,False,nan,0
advanced_greedy,0,random,seed_059,24,4.018559847,-1.756975852,2.752865735,-2.341706502,633.449338,4766.550662,0.009454873428,0.009454873428,0,18.20660973,0.09741297364,18.90700531,True,247.8506614,1
advanced_greedy,0,random,seed_059,25,2.795903116,-2.261981853,-0.9912465763,1.310703075,987.6967149,4412.303285,0.02605779669,0.02605779669,0,12.48748398,0,12.48748398,False,nan,0
advanced_greedy,0,random,seed_059,28,72.76451718,-20.07240349,-69.93963013,-0.4708671135,2174.469459,3225.530541,0.008747431741,0.008747431741,0,234.3722839,0.09661777318,234.2796631,False,nan,0
advanced_greedy,0,random,seed_059,30,34.15278046,6.98309321,13.96996437,30.37250266,1434.542061,3965.457939,0.007240131503,0.007240131503,0,125.4673233,0.08826575428,133.9916229,True,1677.157997,1
advanced_greedy,0,random,seed_059,31,66.79681613,30.87925581,-11.66257573,-58.07125394,4004.036631,1395.963369,0.007370665478,0.007370665478,0,93.69892883,0.05186950788,93.71172333,False,nan,0
advanced_greedy,0,random,seed_059,33,1.192011494,-0.5150683343,-0.4725655922,-0.9655453241,3157.293562,2242.706438,0.001910845063,0.001910845063,0,2.506017923,0.07229297608,2.679051161,True,703.056497,1
advanced_greedy,0,random,seed_059,42,1.786056939,-0.525608451,0.7319041553,-1.542093205,2832.837706,2567.162294,0.01178920518,0.01178920518,0,4.577186584,0.01839686371,4.584320068,False,nan,0
advanced_greedy,0,random,seed_059,44,39.15822127,-37.26756294,-11.55657297,3.307667782,2109.294074,3290.705926,0.009194948309,0.009194948309,0,133.0182953,0.09636299312,132.9391632,False,nan,0
advanced_greedy,0,random,seed_059,52,4.160193961,-3.568481097,1.555057516,-1.467975671,2895.7205,2504.2795,0.0015898838,0.0015898838,0,10.62181664,0.07078785449,10.55544472,False,nan,0
advanced_greedy,0,random,seed_059,61,2.698282101,0.7796785299,0.09188852093,-2.581546859,3796.150738,1603.849262,0.005400494232,0.005400494232,0,4.327583313,0.06686381251,4.343456745,False,nan,0
advanced_greedy,0,random,seed_059,69,1.889762911,-0.4238164846,1.700499343,-0.7070257657,4609.022016,790.9779844,0.007094605292,0.007094605292,0,1.462066293,0.06879346073,1.510501623,False,nan,0
advanced_greedy,0,random,seed_059,74,2.272550665,-1.774041304,0.3858361194,1.366892265,1734.356275,3665.643725,0.01213945571,0.01213945571,0,8.499760628,0.08570893854,8.430263519,False,nan,0
advanced_greedy,0,random,seed_059,79,2.145189058,-0.8527313096,0.1568952344,1.962159344,2517.646901,2882.353099,0.01031128273,0.01031128273,0,9.632208824,6.91791296,6.162049294,False,nan,0
advanced_greedy,0,random,seed_059,81,58.01471605,-3.378442326,-55.30295249,-17.20107123,2987.352627,2412.647373,0.007100498813,0.007100498813,0,68.71614075,0.08234518021,140.0542145,True,1491.497455,1
advanced_greedy,0,random,seed_059,84,7.074030387,2.175824972,-5.931290102,-3.182371652,2262.049476,3137.950524,0.005638720864,0.005638720864,0,22.10803795,0.02717884071,22.12258339,False,nan,0
advanced_greedy,0,random,seed_059,88,9.176930064,1.984623579,7.679556738,-4.615378961,4749.292924,650.7070758,0.01488785461,0.01488785461,0,6.046453953,0,6.046453953,False,nan,0
